id;make;model;train;valid;title;numel;size0;size1;qfMin;qfMax
6752822154;NIKON;COOLPIX S10;1;0;Nikon S10 Review Samples;29;2816;2112;94;97
8431600416;NIKON;COOLPIX S8000;1;0;Nikon Coolpix S8000 Review Samples;20;4320;3240;91;99
2072488779;NIKON;COOLPIX S800c;1;0;Nikon S800c Review Samples;28;4608;3456;97;100
0455793792;NIKON;COOLPIX S9100  ;0;1;Nikon Coolpix S9100 review samples;25;4000;3000;95;99
8844601832;NIKON;COOLPIX S9300;0;1;Nikon Coolpix S9300 Review Samples;20;4608;3456;91;100
3007319075;NIKON;COOLPIX W100;1;0;Nikon Coolpix W100 sample gallery;21;4160;3120;96;100
2152941502;NIKON;E4800;1;0;Nikon Coolpix 4800 Review Samples;18;2288;1712;90;97
6568926601;NIKON;E5000;1;0;Nikon Coolpix 5000 Review Samples;8;2560;1920;91;96
0832651199;NIKON;E5200;1;0;Nikon Coolpix 5200 Review Samples;17;2592;1944;94;98
8189017199;NIKON;E5400;1;0;Nikon Coolpix 5400 Review Samples;11;2592;1944;93;98
9938161919;NIKON;E5700;1;0;Nikon Coolpix 5700 Review Samples;9;2560;1920;92;97
9603988269;NIKON;E7900;1;0;Nikon Coolpix 7900 Review Samples;25;3072;2304;92;97
0310651472;NIKON;E8400;1;0;Nikon Coolpix 8400 Review Samples;9;3264;2448;91;96
6849787241;NIKON;E8700;1;0;Nikon Coolpix 8700 Review Samples;11;3264;2448;90;96
1353789089;NIKON                  ;COOLPIX P5000;1;0;Nikon Coolpix P5000 Review Samples;30;3648;2736;90;96
6753364370;NIKON CORPORATION;COOLPIX A;1;0;Nikon Coolpix A review samples;28;4928;3264;96;99
3036062247;NIKON CORPORATION;COOLPIX P1000;1;0;Nikon Coolpix P1000 sample gallery;86;4608;3456;93;99
1270480524;NIKON CORPORATION;COOLPIX W300;1;0;Nikon Coolpix W300 sample gallery;24;4608;3456;94;99
3691172680;NIKON CORPORATION;NIKON 1 AW1;1;0;Nikon 1 AW1 samples gallery;28;4608;3072;90;99
5504654626;NIKON CORPORATION;NIKON 1 J1;1;0;Nikon J1 Review Samples;38;3872;2592;97;99
3505260624;NIKON CORPORATION;NIKON 1 J3;1;0;Nikon 1 J3 Samples Gallery;20;4608;3072;93;99
6590980567;NIKON CORPORATION;NIKON 1 J5;1;0;Nikon 1 J5 real world samples;28;5568;3712;98;100
4192385380;NIKON CORPORATION;NIKON 1 S1;1;0;Nikon 1 S1 Samples Gallery;23;3872;2592;94;99
8645122076;NIKON CORPORATION;NIKON 1 V1;1;0;Nikon V1 Review Samples;35;3872;2592;96;99
7937012372;NIKON CORPORATION;NIKON 1 V3;1;0;Nikon 1 V3 Real-world Samples;39;5232;3488;99;99
2653563139;NIKON CORPORATION;NIKON D1 ;1;0;Nikon D1 Review Samples One;11;2000;1312;97;99
7702202202;NIKON CORPORATION;NIKON D100 ;1;0;Nikon D100 Review Samples;9;3008;2000;97;99
0311723637;NIKON CORPORATION;NIKON D1H;1;0;Nikon D1H Review Samples Two;22;2000;1312;98;99
6457294694;NIKON CORPORATION;NIKON D200;1;0;Nikon D200 Review Samples;25;3872;2592;91;99
9282232529;NIKON CORPORATION;NIKON D2H;1;0;Nikon D2H Review Samples;24;2464;1632;91;100
1779057008;NIKON CORPORATION;NIKON D2X;1;0;Nikon D2X Review Samples;23;4288;2848;91;99
0514703700;NIKON CORPORATION;NIKON D3;1;0;Nikon D3 Review Samples;36;4256;2832;97;99
6225486841;NIKON CORPORATION;NIKON D300;0;1;Nikon D300 Review Samples;23;4288;2848;99;99
9327928709;NIKON CORPORATION;NIKON D3000;0;1;Nikon D3000 Review Samples;28;3872;2592;94;99
7467262937;NIKON CORPORATION;NIKON D300S;1;0;Nikon D300S Review samples;33;4288;2848;98;99
8071812681;NIKON CORPORATION;NIKON D3100;1;0;Nikon D3100 review samples;32;4608;3072;96;99
9823200781;NIKON CORPORATION;NIKON D3200;1;0;Nikon D3200 Review Samples;39;6016;4000;97;99
9202664723;NIKON CORPORATION;NIKON D3300;1;0;Nikon D3300 sample images;55;6000;4000;95;99
7648199866;NIKON CORPORATION;NIKON D3400;1;0;Nikon D3400 real-world samples;98;6000;4000;92;99
9111488384;NIKON CORPORATION;NIKON D3500;1;0;Nikon D3500 sample gallery;62;6000;4000;95;99
3187037466;NIKON CORPORATION;NIKON D3S;1;0;Nikon D3S Review Samples;44;4256;2832;91;99
9705202605;NIKON CORPORATION;NIKON D3X;1;0;Nikon D3x Review Samples;30;6048;4032;91;99
4634336426;NIKON CORPORATION;NIKON D40;1;0;Nikon D40 Review Samples;30;3008;2000;92;99
3854614465;NIKON CORPORATION;NIKON D40X;1;0;Nikon D40X Review Samples;17;3872;2592;91;99
3180508572;NIKON CORPORATION;NIKON D5;1;0;Nikon D5 real-world samples gallery;36;5568;3712;95;100
6222556829;NIKON CORPORATION;NIKON D50;1;0;Nikon D50 Review Samples;27;3008;2000;96;99
4137508448;NIKON CORPORATION;NIKON D500;1;0;Nikon D500 Sample Gallery;53;5568;3712;97;100
1203902566;NIKON CORPORATION;NIKON D5000;1;0;Nikon D5000 Review Samples;42;4288;2848;97;99
3704827808;NIKON CORPORATION;NIKON D5100;1;0;Nikon D5100 Review Samples;40;4928;3264;97;99
5993205513;NIKON CORPORATION;NIKON D5200;1;0;Nikon D5200 Review Samples;31;6000;4000;97;99
3290157292;NIKON CORPORATION;NIKON D5300;1;0;Nikon D5300 samples gallery;21;6000;4000;98;99
8311737335;NIKON CORPORATION;NIKON D5500;1;0;Nikon D5500 samples gallery;36;6000;4000;95;99
8757803421;NIKON CORPORATION;NIKON D5600;1;0;Nikon D5600 sample gallery;25;6000;4000;97;99
7158908193;NIKON CORPORATION;NIKON D60;1;0;Nikon D60 Review Samples;31;3872;2592;94;99
8097539267;NIKON CORPORATION;NIKON D600;1;0;Nikon D600 Review Samples;30;6016;4016;98;99
1485261017;NIKON CORPORATION;NIKON D610;1;0;Nikon D610 Review Samples;41;6016;4016;98;99
3376919678;NIKON CORPORATION;NIKON D70;1;0;Nikon D70 Review Samples;21;3008;2000;91;99
6277130403;NIKON CORPORATION;NIKON D700;1;0;Nikon D700 Review Samples;32;4256;2832;97;99
3667705876;NIKON CORPORATION;NIKON D7000;1;0;Nikon D7000 Review Samples;31;4928;3264;93;99
6304725106;NIKON CORPORATION;NIKON D7100;1;0;Nikon D7100 Review Samples;33;6000;4000;99;99
3213412218;NIKON CORPORATION;NIKON D7200;1;0;Nikon D7200 Real-world Samples;45;6000;4000;94;100
1127732374;NIKON CORPORATION;NIKON D750;1;0;Nikon D750 Samples Gallery;38;6016;4016;98;100
9200575231;NIKON CORPORATION;NIKON D7500;1;0;Sample gallery: Nikon D7500;131;5568;3712;97;100
0484646418;NIKON CORPORATION;NIKON D80;1;0;Nikon D80 Review Samples;28;3872;2592;95;99
5869866111;NIKON CORPORATION;NIKON D800;1;0;Nikon D800 Review Samples;32;7360;4912;97;99
5499370516;NIKON CORPORATION;NIKON D800E;1;0;Nikon D800E Review Samples;21;7360;4912;99;99
8912569979;NIKON CORPORATION;NIKON D810;1;0;Nikon D810 Real-world Samples;51;7360;4912;92;100
5682971467;NIKON CORPORATION;NIKON D850;1;0;Nikon D850 sample gallery;150;8256;5504;97;100
4283478703;NIKON CORPORATION;NIKON D90;1;0;Nikon D90 Review Samples;39;4288;2848;96;99
1959079099;NIKON CORPORATION;NIKON Df;1;0;Nikon Df samples gallery;39;4928;3280;99;99
8048435192;NIKON CORPORATION;NIKON Z 6;1;0;Nikon Z6 sample gallery;108;6048;4024;99;100
4819511289;NIKON CORPORATION;NIKON Z 7;1;0;Nikon Z7 sample gallery;170;8256;5504;96;100
1612474854;Nokia;Lumia 1020;1;0;Nokia Lumia 1020 Sample Gallery;28;2592;1936;95;95
7494957595;OLYMPUS CORPORATION    ;E-1             ;1;0;Olympus E-1 Review Samples Two;20;2560;1920;96;100
0874506873;OLYMPUS CORPORATION    ;E-M10MarkII     ;1;0;Olympus E-M10 II Samples Gallery;31;4608;3456;96;100
8542947609;OLYMPUS CORPORATION    ;E-M1MarkII      ;1;0;Olympus OM-D E-M1 Mark II real-world samples gallery;57;5184;3888;97;100
3959253679;OLYMPUS CORPORATION    ;E-PL9           ;1;0;Olympus E-PL9 sample gallery;40;4608;3456;95;100
3467897297;OLYMPUS CORPORATION    ;PEN-F           ;1;0;Olympus PEN-F sample gallery;38;5184;3888;97;100
6335287350;OLYMPUS CORPORATION    ;TG-4            ;1;0;Olympus TG-4 real-world sample gallery;33;4608;3456;98;100
3307890093;OLYMPUS CORPORATION    ;TG-5            ;1;0;Olympus TG-5 sample gallery;36;4000;3000;92;100
5138129260;OLYMPUS IMAGING CORP.;E-M1;1;0;Olympus OM-D EM-1 review samples;22;4608;3456;99;100
4538899975;OLYMPUS IMAGING CORP.;E-M10;1;0;Olympus OM-D E-M10 Review samples;41;4608;3456;98;100
3893526001;OLYMPUS IMAGING CORP.;SH-1;1;0;Olympus Stylus SH-1 sample gallery;25;4608;3456;96;99
6174735261;OLYMPUS IMAGING CORP.;SP310;1;0;Olympus SP-310 Review Samples;23;3072;2304;91;99
7315579502;OLYMPUS IMAGING CORP.;SP500UZ;1;0;Olympus SP500UZ Review Samples;30;2816;2112;90;99
9350823002;OLYMPUS IMAGING CORP.;TG-2;1;0;Olympus Tough TG-2 Review Samples;25;3968;2976;97;98
6753986318;OLYMPUS IMAGING CORP.  ;E-3             ;1;0;Olympus E-3 Review Samples;36;3648;2736;90;100
2414053357;OLYMPUS IMAGING CORP.  ;E-30            ;1;0;Olympus E30 Review Samples;32;4032;3024;91;100
2109488926;OLYMPUS IMAGING CORP.  ;E-300           ;1;0;Olympus E-300 Review Samples;22;3264;2448;91;99
8078130326;OLYMPUS IMAGING CORP.  ;E-330           ;1;0;Olympus E-330 Review Samples;29;3136;2352;92;100
7746995144;OLYMPUS IMAGING CORP.  ;E-400           ;1;0;Olympus E-400 Samples Gallery;36;3648;2736;91;99
4915777973;OLYMPUS IMAGING CORP.  ;E-410           ;1;0;Olympus E-410 Review Samples;26;3648;2736;91;95
3814320002;OLYMPUS IMAGING CORP.  ;E-420           ;1;0;Olympus E-420 Review Samples;36;3648;2736;95;100
4131576664;OLYMPUS IMAGING CORP.  ;E-5             ;1;0;Olympus E-5 Review Samples;21;4032;3024;91;100
9168792356;OLYMPUS IMAGING CORP.  ;E-500           ;1;0;Olympus E-500 Review Samples One;17;3264;2448;95;99
2981212501;OLYMPUS IMAGING CORP.  ;E-510           ;1;0;Olympus E-510 Review Samples;40;3648;2736;98;100
3634232320;OLYMPUS IMAGING CORP.  ;E-520           ;1;0;Olympus E-520 Review Samples;38;3648;2736;90;100
1888392586;OLYMPUS IMAGING CORP.  ;E-620           ;1;0;Olympus E-620 Review Samples;30;4032;3024;98;100
6284209369;OLYMPUS IMAGING CORP.  ;E-M5            ;1;0;Olympus OM-D EM-5 Review Samples;43;4608;3456;97;100
0674214148;OLYMPUS IMAGING CORP.  ;E-M5MarkII      ;1;0;Olympus OM-D E-M5 II real world samples;21;4608;3456;100;100
1677538746;OLYMPUS IMAGING CORP.  ;E-P1            ;1;0;Olympus E-P1 Review Samples;23;4032;3024;98;100
9953319127;OLYMPUS IMAGING CORP.  ;E-P2            ;1;0;Olympus E-P2 Review Samples;16;4032;3024;97;100
6535484345;OLYMPUS IMAGING CORP.  ;E-P3            ;1;0;Olympus PEN E-P3 review samples;31;4032;3024;90;99
0369237355;OLYMPUS IMAGING CORP.  ;E-P5            ;1;0;Olympus PEN E-P5 review samples;28;4608;3456;90;100
9035772360;OLYMPUS IMAGING CORP.  ;E-PL1           ;1;0;Olympus E-PL1 Review Samples;47;4032;3024;94;100
3677139966;OLYMPUS IMAGING CORP.  ;E-PL2           ;1;0;Olympus E-PL2 Review Samples;24;4032;3024;95;100
5641900104;OLYMPUS IMAGING CORP.  ;E-PL3           ;1;0;Olympus PEN E-PL3 review samples;25;4032;3024;94;100
2551837276;OLYMPUS IMAGING CORP.  ;E-PL7           ;1;0;Olympus PEN E-PL7 real world samples gallery ;24;4608;3456;96;100
1934746335;OLYMPUS IMAGING CORP.  ;E-PM1           ;1;0;Olympus PEN E-PM1 Review Samples;15;4032;3024;98;100
5468811762;OLYMPUS IMAGING CORP.  ;E-PM2           ;1;0;Olympus PEN E-PM2 Review Samples;15;4608;3456;93;100
7218376527;OLYMPUS IMAGING CORP.  ;SP-100EE        ;1;0;Olympus Stylus SP-100EE samples;50;4608;3456;91;99
6222208375;OLYMPUS IMAGING CORP.  ;SP550UZ                ;1;0;Olympus SP-550UZ Review Samples;35;3072;2304;91;99
8406940625;OLYMPUS IMAGING CORP.  ;SP560UZ                ;1;0;Olympus SP-560UZ Review Samples;33;3264;2448;95;99
7286234063;OLYMPUS IMAGING CORP.  ;TG-3            ;1;0;Olympus Tough TG-3 review samples;27;4608;3456;99;100
0477244490;OLYMPUS IMAGING CORP.  ;TG-810          ;1;0;Olympus Tough TG-810 review samples;19;4288;3216;95;100
2517888563;OLYMPUS IMAGING CORP.  ;u9000,S9000     ;1;0;Olympus Stylus 9000 Group Test Samples;15;3968;2976;92;99
6127174282;OLYMPUS IMAGING CORP.  ;u9010,S9010            ;1;0;Olympus Mju 9010 Review Samples;18;4288;3216;92;98
2800513755;OLYMPUS IMAGING CORP.  ;uD800,S800      ;1;0;Olympus Stylus 800 Review Samples;15;3264;2448;90;99
2706150316;OLYMPUS IMAGING CORP.  ;u-miniD,Stylus V;1;0;Olympus Stylus Verve Review Samples;16;2272;1704;90;99
3524215506;OLYMPUS IMAGING CORP.  ;uT6000,ST6000   ;1;0;Olympus Stylus Tough 6000 Review samples;12;3648;2736;95;99
6663000955;OLYMPUS IMAGING CORP.  ;uT8000,ST8000   ;1;0;Olympus Stylus Tough 8000 Review samples;9;3968;2976;98;99
1640478466;OLYMPUS IMAGING CORP.  ;VR320,D725;1;0;Olympus VR-320 review samples;20;4288;3216;96;100
2751101203;OLYMPUS IMAGING CORP.  ;XZ-1            ;1;0;Olympus XZ-1 Review Samples;30;3648;2736;91;99
7927805277;OLYMPUS OPTICAL CO.,LTD;C5050Z;1;0;Olympus C-5050Z Review Samples;10;2560;1920;97;98
5342209799;OLYMPUS OPTICAL CO.,LTD;E-10        ;1;0;Olympus E-10 Review Samples;14;2240;1680;91;99
2198577278;OLYMPUS OPTICAL CO.,LTD;E-20,E-20N,E-20P;1;0;Olympus E-20 Review Samples;8;2560;1920;93;99
9992071040;OnePlus;ONEPLUS A3003;1;0;OnePlus 3T Review Samples;58;4640;3480;95;95
6343385400;OnePlus;ONEPLUS A5000;1;0;OnePlus 5 Review Samples;11;5184;3880;95;95
2565132945;Panasonic;DC-FZ80;1;0;Panasonic Lumix DMC-FZ80 sample gallery;53;4896;3672;96;99
0107841691;Panasonic;DC-G9;1;0;Panasonic Lumix G9 sample gallery;78;5184;3888;96;99
0186370310;Panasonic;DC-GH5;1;0;Panasonic Lumix DC-GH5 sample gallery;72;5184;3888;98;99
4166512426;Panasonic;DC-GH5S;1;0;Panasonic GH5S sample images;50;3680;2760;98;99
3702812878;Panasonic;DC-GX850;1;0;Panasonic Lumix GX850 Sample Gallery;38;4592;3448;97;99
5058069396;Panasonic;DC-GX9;1;0;Panasonic Lumix GX9 sample gallery;129;5184;3888;96;99
7065627980;Panasonic;DC-LX100M2;1;0;Panasonic Lumix DC-LX100 Mark II sample gallery;60;4736;3552;97;99
4834297341;Panasonic;DC-TS7;1;0;Panasonic Lumix DC-TS7/FT7 sample gallery;18;5184;3888;90;95
1484710012;Panasonic;DC-ZS200;1;0;Panasonic ZS200 sample gallery;107;5472;3648;95;99
2195357421;Panasonic;DC-ZS70;1;0;Panasonic Lumix ZS70 Sample Gallery;91;5184;3888;98;99
3002349865;Panasonic;DMC-CM1;1;0;Panasonic Lumix DMC-CM1 Review Samples;48;5472;3648;98;99
5655971796;Panasonic;DMC-FH7;1;0;Panasonic Lumix DMC-FH7 Review Samples;25;4608;3456;96;99
1662033738;Panasonic;DMC-FT1;1;0;Panasonic Lumix DMC-TS1 Review samples;12;4000;3000;98;99
2077966240;Panasonic;DMC-FX01;1;0;Panasonic FX01 Review Samples;30;2816;2112;94;99
9710370057;Panasonic;DMC-FX7;1;0;Panasonic FX7 Review Samples;27;2560;1920;96;98
7519545597;Panasonic;DMC-FX9;1;0;Panasonic FX9 Review Samples;29;2816;2112;94;99
5539195489;Panasonic;DMC-FZ1000;1;0;Panasonic Lumix DMC-FZ1000 real-world samples;44;4864;3648;97;99
7334030735;Panasonic;DMC-FZ150;1;0;Panasonic Lumix DMC-FZ150 Review Samples;19;4000;3000;94;99
7081773052;Panasonic;DMC-FZ18;1;0;Panasonic DMC-FZ18 Review Samples;38;3264;2448;93;100
4308984680;Panasonic;DMC-FZ20;1;0;Panasonic FZ20 Review Samples;33;2560;1920;95;98
0905158541;Panasonic;DMC-FZ200;1;0;Panasonic Lumix DMC-FZ200 Review Samples;45;4000;3000;95;99
6042927294;Panasonic;DMC-FZ2500;1;0;Panasonic Lumix FZ2500 / FZ2000 Real World Sample Gallery;69;5472;3648;97;99
3443288122;Panasonic;DMC-FZ3;1;0;Panasonic FZ3 Review Samples;22;2016;1512;96;100
2214122245;Panasonic;DMC-FZ30;1;0;Panasonic FZ30 Review Samples;30;3264;2448;97;98
7101308391;Panasonic;DMC-FZ300;1;0;Panasonic Lumix DMC-FZ300 sample gallery;28;4000;3000;97;99
0485510560;Panasonic;DMC-FZ38;1;0;Panasonic Lumix DMC FZ35 Review Samples;20;4000;3000;98;100
7247435753;Panasonic;DMC-FZ5;1;0;Panasonic FZ5 Review Samples;28;2560;1920;95;98
3064377727;Panasonic;DMC-FZ50;1;0;Panasonic FZ50 Review Samples;37;3648;2736;93;99
3157084701;Panasonic;DMC-FZ7;1;0;Panasonic DMC-FZ7 Review Samples;32;2816;2112;96;99
6861148245;Panasonic;DMC-FZ70;1;0;Panasonic Lumix DMC-FZ70 Sample Gallery;38;4608;3456;97;99
6207047607;Panasonic;DMC-FZ8;1;0;Panasonic FZ8 Review Samples;35;3072;2304;96;99
6432581196;Panasonic;DMC-G1;1;0;Panasonic DMC-G1 Review Samples;28;4000;2672;98;99
9047105177;Panasonic;DMC-G10;1;0;Panasonic Lumix DMC-G10 Review Samples;27;4000;3000;97;99
1320923382;Panasonic;DMC-G2;1;0;Panasonic DMC-G2 Review Samples;45;4000;3000;97;99
8130825661;Panasonic;DMC-G3;1;0;Panasonic DMC-G3 review samples;20;4592;3448;97;99
8957367750;Panasonic;DMC-G6;1;0;Panasonic Lumix DMC-G6 samples gallery;21;4608;3456;98;99
4694583797;Panasonic;DMC-G7;1;0;Panasonic Lumix DMC-G7 Sample Gallery;88;4592;3448;96;99
0107200613;Panasonic;DMC-G80;1;0;Panasonic Lumix G85 sample gallery;58;4592;3448;94;99
9911447266;Panasonic;DMC-GF1;1;0;Panasonic DMC-GF1 Review Samples;24;4000;2672;98;99
4547500662;Panasonic;DMC-GF2;1;0;Panasonic DMC GF2 Review Samples;34;4000;3000;97;99
6991983909;Panasonic;DMC-GF3;1;0;Panasonic Lumix DMC-GF3 Review Samples;30;4000;3000;97;99
4907674436;Panasonic;DMC-GF6;1;0;Panasonic Lumix DMC-GF6 samples gallery;28;4592;3448;98;99
1480156988;Panasonic;DMC-GF7;1;0;Panasonic Lumix GF7 sample gallery;41;4592;3448;97;99
6012345761;Panasonic;DMC-GH1;1;0;Panasonic DMC-GH1 Review Samples;17;4000;3000;99;99
8615758079;Panasonic;DMC-GH2;1;0;Panasonic Lumix DMC-GH2 Review Samples;25;4608;3456;99;99
1180639683;Panasonic;DMC-GH3;1;0;Panasonic Lumix DMC-GH3 Review Samples;31;4608;3456;98;99
0908326616;Panasonic;DMC-GH4;1;0;Panasonic GH4 samples;53;4608;3456;96;99
9484114596;Panasonic;DMC-GM1;1;0;Panasonic Lumix GM1 review samples gallery;26;4592;3448;98;99
2166724561;Panasonic;DMC-GM5;1;0;Panasonic Lumix GM5 Samples Gallery;33;4592;3448;98;99
0669265851;Panasonic;DMC-GX1;1;0;Panasonic Lumix DMC-GX1 Review Samples;32;4592;3448;99;99
4464801863;Panasonic;DMC-GX7;1;0;Panasonic Lumix DMC-GX7 review samples;33;4592;3448;97;99
0653844077;Panasonic;DMC-GX8;1;0;Panasonic Lumix DMC-GX8 real-world sample gallery;41;5184;3888;97;99
5699693136;Panasonic;DMC-GX80;1;0;Panasonic Lumix DMC-GX85 Real World Samples;63;4592;3448;97;99
7377178172;Panasonic;DMC-L1;1;0;Panasonic DMC-L1 Review Samples;23;3136;2352;99;99
3952923458;Panasonic;DMC-L10;1;0;Panasonic Lumix DMC-L10 Review Samples;42;3648;2736;96;99
9506245152;Panasonic;DMC-LF1;1;0;Panasonic Lumix DMC-LF1 samples gallery;35;4000;3000;95;99
1511364325;Panasonic;DMC-LX1;1;0;Panasonic LX1 Review Samples;13;3840;2160;94;98
2996371353;Panasonic;DMC-LX10;1;0;Panasonic Lumix DMC-LX10 Samples Photos ;46;5472;3648;97;99
1308909937;Panasonic;DMC-LX100;1;0;Panasonic Lumix DMC-LX100 Samples Gallery;60;4112;3088;96;99
7855764637;Panasonic;DMC-LX2;1;0;Panasonic LX2 Review Samples;27;4224;2376;93;99
9924184790;Panasonic;DMC-LX3;1;0;Panasonic Lumix DMC LX3 Review Samples;16;3648;2736;98;100
7653785297;Panasonic;DMC-LX5;1;0;Panasonic Lumix DMC-LX5 Review Samples;13;3648;2736;96;99
2797941266;Panasonic;DMC-LX7;1;0;Panasonic Lumix DMC LX7 Review Samples;23;3648;2736;96;99
9849525361;Panasonic;DMC-LZ2;1;0;Panasonic LZ2 Review Samples;30;2560;1920;93;97
3525550491;Panasonic;DMC-TS3;1;0;Panasonic DMC-TS3 review samples;21;4000;3000;95;99
1502270311;Panasonic;DMC-TS5;1;0;Panasonic Lumix DMC-TS5 Review Samples;32;4608;3456;96;99
5491312880;Panasonic;DMC-TZ1;1;0;Panasonic TZ1 Review Samples;30;2560;1920;96;99
6870036826;Panasonic;DMC-TZ10;1;0;Panasonic Lumix DMC-ZS7 Review Samples;20;4000;3000;96;100
1487225521;Panasonic;DMC-TZ18;1;0;Panasonic DMC-ZS8 review samples;20;4320;3240;97;99
7984431696;Panasonic;DMC-TZ3;1;0;Panasonic DMC-TZ3 Review Samples;32;3072;2304;96;99
8649922211;Panasonic;DMC-TZ5;1;0;Panasonic DMC-TZ5 Review Samples;36;3456;2592;97;99
6362684695;Panasonic;DMC-TZ6;1;0;Panasonic ZS1 Group Test Samples;15;3648;2736;98;99
4669155109;Panasonic;DMC-TZ7;1;0;Panasonic ZS3 Group Test Samples;15;3648;2736;98;99
5674970456;Panasonic;DMC-TZ8;1;0;Panasonic Lumix DMC-ZS5 Review Samples;17;4000;3000;97;99
2841351189;Panasonic;DMC-ZS10;1;0;Panasonic DMC-ZS10 review samples;21;4320;3240;96;99
3496191771;Panasonic;DMC-ZS100;1;0;Panasonic Lumix ZS100/TZ100 real world samples;59;5472;3648;97;99
6154434846;Panasonic;DMC-ZS15;1;0;Panasonic Lumix DMC-ZS15 Review Samples;9;4000;3000;98;99
3401553889;Panasonic;DMC-ZS20;1;0;Panasonic Lumix DMC-ZS20 (TZ30) Review Samples;30;4320;3240;94;99
9622972496;Panasonic;DMC-ZS40;1;0;Panasonic Lumix DMC-ZS40 Samples;34;4896;3672;95;99
1892331689;Panasonic;DMC-ZS50;1;0;Panasonic Lumix DMC-ZS50 samples gallery;27;4000;3000;93;99
6203776726;Panasonic;DMC-ZS60;1;0;Panasonic Lumix ZS60 real world samples gallery;64;4896;3672;97;99
9773472094;PENTAX;PENTAX K-5 II;1;0;Pentax K5 II;28;4928;3264;99;100
8978367519;PENTAX;PENTAX K-5 II s;1;0;Pentax K5 II S;21;4928;3264;99;100
1989446250;PENTAX;PENTAX K-50;1;0;Pentax K-50 samples gallery;22;4928;3264;97;100
6868934388;PENTAX;PENTAX Optio W60;1;0;Pentax Optio w60 Review samples;12;3648;2736;94;97
1717014251;PENTAX;PENTAX Optio W80;1;0;Pentax Optio W80 Review samples;12;4000;3000;94;96
4630565005;PENTAX;PENTAX Optio WG-1 GPS;1;0;Pentax Optio WG1 review samples;20;4288;3216;91;98
3331636522;PENTAX;PENTAX Q7;1;0;Pentax Q7 Review Samples;28;4000;3000;98;98
2117047472;PENTAX;PENTAX X90;1;0;Pentax X90 Review Samples;17;4000;3000;92;96
6379767555;PENTAX             ;PENTAX 645D        ;1;0;Pentax 645D sample gallery;10;7264;5440;98;100
6971475108;PENTAX             ;PENTAX K-01        ;1;0;Pentax K-01 Review Samples;28;4928;3264;96;100
1428586445;PENTAX             ;PENTAX K-30        ;1;0;Pentax-K-30-Review-Samples;31;4928;3264;95;100
2845558373;PENTAX             ;PENTAX K-5         ;1;0;Pentax K-5 Review Samples;30;4928;3264;99;100
7495630447;PENTAX             ;PENTAX K-500       ;1;0;Pentax K-500 Sample Gallery;26;4928;3264;95;100
6689894320;PENTAX             ;PENTAX K-7         ;1;0;Pentax K-7 Review Samples;37;4672;3104;98;100
5504190604;PENTAX             ;PENTAX K-m         ;1;0;Pentax K2000 / K-m Review Samples;42;3872;2592;95;99
2065611779;PENTAX             ;PENTAX K-r         ;1;0;Pentax Kr Review Samples;31;4288;2848;93;99
0323208386;PENTAX             ;PENTAX K-x         ;1;0;Pentax K-x Review Samples;51;4288;2848;95;99
8066366361;PENTAX Corporation;PENTAX Optio 750Z;1;0;Pentax Optio 750 Review Samples;8;3056;2296;96;98
8463327102;PENTAX Corporation;PENTAX Optio A10;1;0;Pentax Optio A10 Review Samples;27;3264;2448;97;97
9833882479;PENTAX Corporation;PENTAX Optio A20;1;0;Pentax Optio A20 Review Samples;35;3648;2736;95;97
7659142634;PENTAX Corporation ;PENTAX *ist D      ;1;0;Pentax *ist D Review Samples;10;3008;2008;98;98
5431124956;PENTAX Corporation ;PENTAX K100D       ;1;0;Pentax K100D Review Samples;9;3008;2000;98;98
6916869879;PENTAX Corporation ;PENTAX K10D        ;1;0;Pentax K10D Review Samples;22;3872;2592;91;95
9824181463;PENTAX Corporation ;PENTAX K200D       ;1;0;Pentax K200D Review Samples;27;3872;2592;93;99
4403891920;PENTAX Corporation ;PENTAX K20D        ;1;0;Pentax K20D Review Samples;30;4672;3104;94;100
9312307408;PENTAX Corporation ;PENTAX Optio S ;1;0;Pentax Optio S Review Samples;9;2048;1536;96;99
6512109583;PENTAX Corporation ;PENTAX Optio S5i ;1;0;Pentax Optio S5i Review Samples;28;2560;1920;98;100
1679422249;PENTAX RICOH IMAGING;GR;1;0;Ricoh GR Review Samples;23;4928;3264;91;99
7678219720;PENTAX RICOH IMAGING   ;PENTAX MX-1            ;1;0;Pentax MX-1 Review Gallery;22;4000;3000;95;99
2115002416;PENTAX RICOH IMAGING   ;PENTAX WG-3 GPS;1;0;Pentax WG-3 GPS Review Samples;25;4608;3456;90;98
8747345812;RICOH      ;Caplio GX100   ;1;0;Ricoh Caplio GX100 Review Samples;33;3648;2736;99;100
5651078447;RICOH      ;CX3            ;1;0;Ricoh CX3 Review Samples;20;3648;2736;99;100
2400978146;RICOH      ;CX5            ;1;0;Ricoh CX5 Review Samples;20;3648;2736;98;100
8305361432;RICOH      ;GR Digital     ;1;0;Ricoh GR Digital Review Samples;22;3264;2448;90;98
0444061202;RICOH      ;GXR            ;1;0;Ricoh GXR A12 Review Samples;34;3648;2736;99;100
4110297317;RICOH      ;GXR P10        ;1;0;Ricoh GXR P10 28-300mm Review Samples;41;3648;2736;99;99
7557382998;RICOH      ;PX            ;1;0;Ricoh PX review samples;20;4608;3456;99;100
