id_model;id;make;model;orin;qf;size0;size1
1116467197;4746402663;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;8911692717;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;7632102483;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;3687021754;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;4719153565;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;8418916303;Canon;Canon EOS-1D X Mark II;1;97.0;5472;3648
1116467197;4383164276;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;1189710902;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;7707778368;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;1631796891;Canon;Canon EOS-1D X Mark II;1;97.0;5472;3648
1116467197;2420964826;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;0981444488;Canon;Canon EOS-1D X Mark II;1;97.0;5472;3648
1116467197;5795580872;Canon;Canon EOS-1D X Mark II;1;97.0;5472;3648
1116467197;3547616809;Canon;Canon EOS-1D X Mark II;1;97.0;5472;3648
1116467197;0600422846;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;9575761603;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;5324579950;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;6604818502;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;6485896046;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;3655160154;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;4030736284;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;4276240309;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;9570536138;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;9323630583;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;3229856352;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;9113556313;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;7107824163;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;5885656696;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
1116467197;4810254204;Canon;Canon EOS-1D X Mark II;1;99.0;5472;3648
2882827151;4356296961;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;9841761750;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;7945014115;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;5129946087;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;4990690860;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;3738664294;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;9318226243;Canon;Canon EOS-1DS;1;90.0;4064;2704
2882827151;7614162652;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;4243246432;Canon;Canon EOS-1DS;1;97.0;4064;2704
2882827151;7880653606;Canon;Canon EOS-1DS;1;95.0;4064;2704
2882827151;1695349316;Canon;Canon EOS-1DS;1;97.0;4064;2704
1516886791;8121111268;Canon;Canon EOS-1Ds Mark II;8;98.0;4992;3328
1516886791;0220385910;Canon;Canon EOS-1Ds Mark II;1;90.0;4992;3328
1516886791;7411320378;Canon;Canon EOS-1Ds Mark II;1;95.0;4992;3328
1516886791;5116751157;Canon;Canon EOS-1Ds Mark II;6;98.0;4992;3328
1516886791;1970414026;Canon;Canon EOS-1Ds Mark II;8;98.0;4992;3328
1516886791;7766710712;Canon;Canon EOS-1Ds Mark II;1;95.0;4992;3328
1516886791;0780282475;Canon;Canon EOS-1Ds Mark II;1;95.0;4992;3328
1516886791;3682481386;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;7363105021;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;7951847397;Canon;Canon EOS-1Ds Mark II;1;90.0;4992;3328
1516886791;3006003370;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;2105284378;Canon;Canon EOS-1Ds Mark II;1;90.0;4992;3328
1516886791;0469263980;Canon;Canon EOS-1Ds Mark II;1;90.0;4992;3328
1516886791;6969506111;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;4456403208;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;9286049372;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;4645405830;Canon;Canon EOS-1Ds Mark II;8;98.0;4992;3328
1516886791;7290339067;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;6463647373;Canon;Canon EOS-1Ds Mark II;8;98.0;4992;3328
1516886791;1426868194;Canon;Canon EOS-1Ds Mark II;1;98.0;4992;3328
1516886791;5522878492;Canon;Canon EOS-1Ds Mark II;8;98.0;4992;3328
1516886791;5643198599;Canon;Canon EOS-1Ds Mark II;8;98.0;4992;3328
1516886791;7326942373;Canon;Canon EOS-1Ds Mark II;6;98.0;4992;3328
1516886791;8359527371;Canon;Canon EOS-1Ds Mark II;6;98.0;4992;3328
6729659695;1207732779;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;6406698454;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;2189962877;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;4712322614;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;7978397410;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;3562726907;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;1093285624;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;2783931887;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;7404157533;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;2228366458;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;6644559246;Canon;Canon EOS-1Ds Mark III;6;98.0;5616;3744
6729659695;7499418199;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;9343663523;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;8050245990;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;1142022469;Canon;Canon EOS-1Ds Mark III;1;97.0;5616;3744
6729659695;8407223801;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;8400734836;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;8572600924;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;7554009739;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;3559211145;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;1262381519;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;8728947446;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;3078281591;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;7381172325;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;2285538546;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;5823682883;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;7041505537;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;0862294605;Canon;Canon EOS-1Ds Mark III;1;98.0;5616;3744
6729659695;0588633816;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
6729659695;6958213116;Canon;Canon EOS-1Ds Mark III;8;98.0;5616;3744
7166713672;6673520238;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;1858345427;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;0039513038;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;7505874096;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;0513948487;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;7317285647;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;9921627179;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;8200447384;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;1384540143;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;5333986967;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;4594708601;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;8046627240;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;9985873572;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;2520963394;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;8142530875;Canon;Canon IXUS 1000HS;8;96.0;3648;2736
7166713672;3053939591;Canon;Canon IXUS 1000HS;8;96.0;3648;2736
7166713672;5564690793;Canon;Canon IXUS 1000HS;8;96.0;3648;2736
7166713672;3485468255;Canon;Canon IXUS 1000HS;1;96.0;3648;2736
7166713672;3266958827;Canon;Canon IXUS 1000HS;8;96.0;3648;2736
7166713672;0814042387;Canon;Canon IXUS 1000HS;8;96.0;3648;2736
7166713672;7098040866;Canon;Canon IXUS 1000HS;8;96.0;3648;2736
9333094069;6088737404;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;1699864286;Canon;Canon IXUS 1100 HS;6;96.0;4000;2664
9333094069;9463254137;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;1234729532;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;5585026561;Canon;Canon IXUS 1100 HS;6;96.0;4000;2664
9333094069;6233667912;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;4870600872;Canon;Canon IXUS 1100 HS;6;96.0;4000;2664
9333094069;4526228070;Canon;Canon IXUS 1100 HS;6;96.0;4000;2664
9333094069;4493297327;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;1916793643;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;4489289985;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;6099771442;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
9333094069;9488772976;Canon;Canon IXUS 1100 HS;1;96.0;4000;2664
1178552919;6212096341;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;2234380689;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;9950532479;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;8944285791;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;5689856718;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;8445444473;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;1761222265;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;0297032495;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;1171401784;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;9831682451;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;1554520236;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;8727118797;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;7008846599;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;4236222168;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;4389567993;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;1580916973;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;4322744823;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;9716616728;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;6774152539;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;8763288725;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;8143130733;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;7527382694;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;7039998797;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;1388626300;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;9571408933;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;2579113355;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;4696305451;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;7547207640;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;5974056748;Canon;Canon IXY 30S;8;96.0;3648;2736
1178552919;3894304395;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;3026187183;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;0279918720;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;2356169711;Canon;Canon IXY 30S;6;96.0;3648;2736
1178552919;0987117934;Canon;Canon IXY 30S;1;96.0;3648;2736
1178552919;2051263017;Canon;Canon IXY 30S;1;96.0;3648;2736
3237506520;3263711781;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;8558240573;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;8961147916;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;0505941066;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;7040904888;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;2734352165;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;0218447159;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;7223987703;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;8157510165;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;7912600035;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;7614927519;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;0070018444;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;2594664767;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;3206847750;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;7187770710;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;8615733792;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;3055721473;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;3379381246;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;2996296350;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;1890883246;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;1864337988;Canon;Canon PowerShot A510;1;98.0;2048;1536
3237506520;5488106032;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;0445258697;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;6755213500;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;1005701811;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;1259614786;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;0548780860;Canon;Canon PowerShot A510;6;98.0;2048;1536
3237506520;6394560502;Canon;Canon PowerShot A510;6;98.0;2048;1536
3175870743;1259410085;Canon;Canon PowerShot A520;1;96.0;2272;1704
3175870743;1303372904;Canon;Canon PowerShot A520;6;96.0;2272;1704
3175870743;7099090539;Canon;Canon PowerShot A520;6;96.0;2272;1704
3175870743;9093472452;Canon;Canon PowerShot A520;1;96.0;2272;1704
3175870743;7760940773;Canon;Canon PowerShot A520;8;98.0;2272;1704
3175870743;6590182024;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;7571344951;Canon;Canon PowerShot A520;8;98.0;2272;1704
3175870743;1943983045;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;4251463047;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;1450995236;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;5266120068;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;1077431759;Canon;Canon PowerShot A520;6;98.0;2272;1704
3175870743;8564585676;Canon;Canon PowerShot A520;6;96.0;2272;1704
3175870743;1347518525;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;8499747173;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;9042422765;Canon;Canon PowerShot A520;8;98.0;2272;1704
3175870743;4778021571;Canon;Canon PowerShot A520;6;98.0;2272;1704
3175870743;2942224110;Canon;Canon PowerShot A520;6;98.0;2272;1704
3175870743;1605968791;Canon;Canon PowerShot A520;6;98.0;2272;1704
3175870743;8946005493;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;4629354613;Canon;Canon PowerShot A520;1;98.0;2272;1704
3175870743;0476610792;Canon;Canon PowerShot A520;6;98.0;2272;1704
3175870743;5935374182;Canon;Canon PowerShot A520;6;98.0;2272;1704
3175870743;4668765002;Canon;Canon PowerShot A520;6;98.0;2272;1704
0188409321;1967094088;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;3166130653;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;8744830934;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;8086914110;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;5564299828;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;8883610853;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;2592657318;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;8129675216;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;3766369632;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;9514440257;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;7988238112;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;6606523159;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;5803772938;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;9761535451;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;0477343810;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;1831733226;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;9724063504;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;0154592345;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;9717273706;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;4014516101;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;6537054265;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;1168939977;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;7345981320;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;5459683957;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;2576066230;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;5285759689;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;2055705750;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;7044225905;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
0188409321;0208065905;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;4560494170;Canon;Canon PowerShot A570 IS;1;98.0;3072;2304
0188409321;6694210387;Canon;Canon PowerShot A570 IS;8;98.0;3072;2304
2762485917;9239549308;Canon;Canon PowerShot A620;1;96.0;3072;2304
2762485917;9760214667;Canon;Canon PowerShot A620;1;96.0;3072;2304
2762485917;9292410638;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;9272502295;Canon;Canon PowerShot A620;1;98.0;3072;2304
2762485917;0738499435;Canon;Canon PowerShot A620;8;98.0;3072;2304
2762485917;9768162217;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;0884157909;Canon;Canon PowerShot A620;1;98.0;3072;2304
2762485917;7736114398;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;9311536440;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;0391363480;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;5098713731;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;9254636114;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;2617467042;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;4158435536;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;5668398060;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;1268091945;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;5492132475;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;8860873630;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;6719242544;Canon;Canon PowerShot A620;8;98.0;3072;2304
2762485917;9607890630;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;5719294529;Canon;Canon PowerShot A620;1;98.0;3072;2304
2762485917;3524325844;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;4544065837;Canon;Canon PowerShot A620;1;98.0;3072;2304
2762485917;3618074945;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;6756865508;Canon;Canon PowerShot A620;6;98.0;3072;2304
2762485917;2547202461;Canon;Canon PowerShot A620;1;98.0;3072;2304
2762485917;1995869450;Canon;Canon PowerShot A620;8;98.0;3072;2304
2762485917;3089094619;Canon;Canon PowerShot A620;1;98.0;3072;2304
2762485917;1895532242;Canon;Canon PowerShot A620;1;98.0;3072;2304
2762485917;2235458481;Canon;Canon PowerShot A620;1;98.0;3072;2304
4655653698;4950784156;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;8288624414;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;1212399121;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;4991966993;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;2320765811;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;3018820332;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;0778072778;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;5249083413;Canon;Canon PowerShot A640;1;96.0;3648;2736
4655653698;0355980339;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;4853495518;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;8902494708;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;3415899845;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;5843573732;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;0625583042;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;6242085859;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;3231810264;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;2554523915;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;7320664857;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;7011629543;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;7544826068;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;6931879705;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;5986682852;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;3991339009;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;4017833729;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;8186224946;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;0280963501;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;9425336566;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;8883021642;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;0883289084;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;2904571737;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;3079283789;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;7171881737;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;3384763575;Canon;Canon PowerShot A640;1;98.0;3648;2736
4655653698;7631981391;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;5598534404;Canon;Canon PowerShot A640;6;98.0;3648;2736
4655653698;5056663420;Canon;Canon PowerShot A640;1;98.0;3648;2736
9403691901;9292334975;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;7144279227;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;4124954818;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;4279745781;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;2104631607;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;9690349785;Canon;Canon PowerShot A700;1;98.0;2816;2112
9403691901;3970337114;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;4374991504;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;7764415047;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;2116497857;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;4003279843;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;3657009162;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;9842703828;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;7811103655;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;7188144861;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;7626432289;Canon;Canon PowerShot A700;1;98.0;2816;2112
9403691901;6404962204;Canon;Canon PowerShot A700;1;98.0;2816;2112
9403691901;2207534274;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;1913061004;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;1945355529;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;1423823216;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;0670954340;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;1336001295;Canon;Canon PowerShot A700;1;98.0;2816;2112
9403691901;8081316979;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;3238071618;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;4240058560;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;9078906281;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;8690642156;Canon;Canon PowerShot A700;8;98.0;2816;2112
9403691901;9564818108;Canon;Canon PowerShot A700;6;98.0;2816;2112
9403691901;7472660000;Canon;Canon PowerShot A700;1;98.0;2816;2112
6121733588;1463742273;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;2552821830;Canon;Canon PowerShot A710 IS;1;98.0;3072;2304
6121733588;0074213507;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;2496869681;Canon;Canon PowerShot A710 IS;1;98.0;3072;2304
6121733588;9676505596;Canon;Canon PowerShot A710 IS;1;98.0;3072;2304
6121733588;1769741345;Canon;Canon PowerShot A710 IS;1;98.0;3072;2304
6121733588;0462885412;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;9103647733;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;9722534812;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;0807325599;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;0950604906;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;7891020386;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;8552745121;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;0014753826;Canon;Canon PowerShot A710 IS;1;98.0;3072;2304
6121733588;7917938952;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;0786302193;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;7420395547;Canon;Canon PowerShot A710 IS;1;96.0;3072;2304
6121733588;1691399691;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
6121733588;5672660677;Canon;Canon PowerShot A710 IS;6;98.0;3072;2304
